Date,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num,Flight_num
1/11/1989,Alitalia,Singapore,464,36.975,2.642,562,108.103,0,1989,11,A059
1/11/1989,All Nippon Airways,Japan,2795,143.364,4.299,3137,448.902,0.012,1989,11,A061
1/11/1989,British Airways,Bahrain,197,0.1,0,15,14.8,0,1989,11,A135
1/11/1989,British Airways,Malaysia,170,8.9,0,322,6.6,0,1989,11,A135
1/11/1989,British Airways,New Zealand,1540,93.6,1,1947,25.6,1.6,1989,11,A135
1/11/1989,British Airways,Singapore,3484,92.3,0.9,2492,146.3,0,1989,11,A135
1/11/1989,British Airways,Thailand,1432,67.1,0.7,1128,54.4,0.2,1989,11,A135
1/11/1989,British Airways,UK,7558,393.5,157.9,5807,236.5,34,1989,11,A135
1/11/1989,British Airways,United Arab Emirates,161,0.1,0,49,32.1,0,1989,11,A135
1/11/1989,Garuda Indonesia,Indonesia,10853,616.973,3.146,8484,220.222,1.572,1989,11,A121
1/11/1989,Hawaiian Airlines,American Samoa,790,0,0,481,7.03,0.016,1989,11,A134
1/11/1989,Japan Airlines,Japan,9717,530.905,67.615,9103,1103.667,4.257,1989,11,A147
1/11/1989,Malaysia Airlines,Malaysia,8709,436.532,15.966,8254,343.784,1.534,1989,11,A186
1/11/1989,Philippine Airlines,Philippines,3801,180.923,5.651,3412,241.428,1.527,1989,11,A199
1/11/1989,Qantas Airways,Argentina,156,0,0,105,0,0,1989,11,A201
1/11/1989,Qantas Airways,Bahrain,125,0.649,0.17,166,18.069,3.047,1989,11,A201
1/11/1989,Qantas Airways,Canada,1404,65.243,3.003,842,11.809,12.486,1989,11,A201
1/11/1989,Qantas Airways,Fiji,3703,10.553,1.037,4190,51.89,6.317,1989,11,A201
1/11/1989,Qantas Airways,Germany,2449,559.405,16.42,1918,160.631,46.724,1989,11,A201
1/11/1989,Qantas Airways,Greece,847,4.749,0.66,444,0.89,5.043,1989,11,A201
1/11/1989,Qantas Airways,Hong Kong,9753,579.565,1.743,8268,514.613,16.669,1989,11,A201
1/11/1989,Qantas Airways,India,0,26.975,0,317,0.314,0.383,1989,11,A201
1/11/1989,Qantas Airways,Indonesia,7382,173.729,1.58,6657,9.673,1.058,1989,11,A201
1/11/1989,Qantas Airways,Italy,1319,48.94,0.957,780,12.678,5.694,1989,11,A201
1/11/1989,Qantas Airways,Japan,14249,694.205,32.672,14009,1727.77,50.862,1989,11,A201
1/11/1989,Qantas Airways,Malaysia,1207,74.362,0,1392,7.512,1.011,1989,11,A201
1/11/1989,Qantas Airways,Netherlands,257,69.573,0.027,195,3.387,2.506,1989,11,A201
1/11/1989,Qantas Airways,New Caledonia,952,2.09,0.577,813,86.113,2.117,1989,11,A201
1/11/1989,Qantas Airways,New Zealand,27054,1319.158,12.407,31393,1730.513,108.19,1989,11,A201
1/11/1989,Qantas Airways,Papua New Guinea,2249,33.149,4.11,2152,159.51,28.006,1989,11,A201
1/11/1989,Qantas Airways,Philippines,1676,73.984,0.536,1567,72.055,4.878,1989,11,A201
1/11/1989,Qantas Airways,Singapore,25297,715.823,10.091,20185,783.776,15.932,1989,11,A201
1/11/1989,Qantas Airways,Solomon Islands,276,0,0,413,0,0,1989,11,A201
1/11/1989,Qantas Airways,Tahiti,979,1.142,0.091,1094,41.726,0.517,1989,11,A201
1/11/1989,Qantas Airways,Thailand,6112,171.993,5.319,5341,27.868,7.077,1989,11,A201
1/11/1989,Qantas Airways,UK,10016,454.329,8.366,8447,144.997,105.272,1989,11,A201
1/11/1989,Qantas Airways,USA,11974,1402.375,0.143,11085,516.961,50.564,1989,11,A201
1/11/1989,Qantas Airways,Zimbabwe,2016,50.245,0,1990,47.977,3.579,1989,11,A201
1/11/1989,Singapore Airlines,New Zealand,0,0,0,0,175.714,0,1989,11,A225
1/11/1989,Singapore Airlines,Singapore,26609,1304.286,125.686,21573,1476.501,36.656,1989,11,A225
1/11/1989,United Airlines,New Zealand,6823,168.999,5.151,6422,276.849,0,1989,11,A262
1/11/1989,United Airlines,USA,8396,246.735,36.29,8043,450.425,6.345,1989,11,A262
1/12/1989,Aerolineas Argentinas,Argentina,1279,0.541,0.282,2818,5.671,2.999,1989,12,A007
1/12/1989,Air China,China,1585,15.525,0,813,9.436,0,1989,12,A020
1/12/1989,Air India,India,1851,153.668,0.529,2243,23.062,0,1989,12,A036
1/12/1989,Air India,Singapore,585,13.995,0,620,23.249,0,1989,12,A036
1/12/1989,Air New Zealand,New Zealand,33730,1199.017,86.988,42829,1574.375,46.158,1989,12,A042
1/12/1989,Alitalia,India,143,4.416,0.149,263,2.644,0.651,1989,12,A059
1/12/1989,Alitalia,Italy,2170,98.459,10.724,2074,49.927,3.632,1989,12,A059
1/12/1989,Alitalia,Singapore,592,34.166,2.03,793,100.299,0,1989,12,A059
1/12/1989,All Nippon Airways,Japan,4275,134.592,11.189,4224,332.441,1.016,1989,12,A061
1/12/1989,British Airways,Bahrain,173,0.3,0,43,13.5,0,1989,12,A135
1/12/1989,British Airways,Malaysia,183,0,0,436,13.1,0,1989,12,A135
1/12/1989,British Airways,New Zealand,2112,86.9,4.6,2249,23.4,3.8,1989,12,A135
1/12/1989,British Airways,Singapore,3059,66.2,0.9,3459,242.2,0,1989,12,A135
1/12/1989,British Airways,Switzerland,0,0,0,158,0,0,1989,12,A135
1/12/1989,British Airways,Thailand,1029,50.7,0,1340,114.1,0.6,1989,12,A135
1/12/1989,British Airways,UK,8136,263.1,207.7,7853,235.5,26.6,1989,12,A135
1/12/1989,British Airways,United Arab Emirates,127,0.8,0,36,29.4,0,1989,12,A135
1/12/1989,Garuda Indonesia,Indonesia,10147,448.047,3.317,11358,340.263,2.322,1989,12,A121
1/12/1989,Hawaiian Airlines,American Samoa,627,1.713,0,1245,16.332,1.677,1989,12,A134
1/12/1989,Japan Airlines,Japan,12873,479.843,97.389,9832,1034.419,4.291,1989,12,A147
1/12/1989,Malaysia Airlines,Malaysia,7689,352.949,19.923,9738,308.349,1.853,1989,12,A186
1/12/1989,Philippine Airlines,Philippines,3186,120.141,6.291,4443,222.927,4.162,1989,12,A199
1/12/1989,Qantas Airways,Argentina,129,0,0,246,0,0,1989,12,A201
1/12/1989,Qantas Airways,Bahrain,81,2.471,0.32,227,24.66,3.601,1989,12,A201
1/12/1989,Qantas Airways,Canada,960,59.6,4.289,1543,1.181,14.557,1989,12,A201
1/12/1989,Qantas Airways,Fiji,3333,11.558,0.78,4136,48.326,7.932,1989,12,A201
1/12/1989,Qantas Airways,Germany,3638,513.116,25.19,2652,200.966,60.747,1989,12,A201
1/12/1989,Qantas Airways,Greece,485,6.703,1.244,596,2.57,5.477,1989,12,A201
1/12/1989,Qantas Airways,Hong Kong,12872,434.277,5.797,11985,549.164,22.616,1989,12,A201
1/12/1989,Qantas Airways,India,17,23.97,0,532,0.252,0.715,1989,12,A201
1/12/1989,Qantas Airways,Indonesia,7031,134.792,1.992,8255,21.367,1.197,1989,12,A201
1/12/1989,Qantas Airways,Italy,1643,77.051,1.189,1307,23.476,5.116,1989,12,A201
1/12/1989,Qantas Airways,Japan,16482,665.886,44.734,13641,1444.538,64.207,1989,12,A201
1/12/1989,Qantas Airways,Malaysia,1143,47.785,0,1812,13.909,1.001,1989,12,A201
1/12/1989,Qantas Airways,Netherlands,538,3.216,0.055,138,9.36,2.751,1989,12,A201
1/12/1989,Qantas Airways,New Caledonia,1271,7.39,0.572,1179,66.364,2.172,1989,12,A201
1/12/1989,Qantas Airways,New Zealand,28329,1226.266,36.413,38495,1315.091,153.849,1989,12,A201
1/12/1989,Qantas Airways,Papua New Guinea,3750,28.017,5.001,2645,160.642,28.989,1989,12,A201
1/12/1989,Qantas Airways,Philippines,1597,37.558,0.731,2530,88.69,3.382,1989,12,A201
1/12/1989,Qantas Airways,Singapore,25139,562.65,16.348,28234,905.585,25.032,1989,12,A201
1/12/1989,Qantas Airways,Solomon Islands,301,0,0,409,2.124,0.849,1989,12,A201
1/12/1989,Qantas Airways,Tahiti,1116,1.026,0.224,1674,64.848,0.719,1989,12,A201
1/12/1989,Qantas Airways,Thailand,5739,143.102,8.496,7317,56.073,9.027,1989,12,A201
1/12/1989,Qantas Airways,UK,12939,417.803,10.985,11999,73.525,164.662,1989,12,A201
1/12/1989,Qantas Airways,USA,12101,1458.1,0.308,15124,714.451,53.573,1989,12,A201
1/12/1989,Qantas Airways,Zimbabwe,2160,42.643,0,3025,22.28,4.029,1989,12,A201
1/12/1989,Singapore Airlines,New Zealand,0,0,0,0,172.717,0,1989,12,A225
1/12/1989,Singapore Airlines,Singapore,24991,631.482,164.205,27965,1554.607,51.518,1989,12,A225
1/12/1989,United Airlines,New Zealand,6457,112.337,0,8100,186.446,10.167,1989,12,A262
1/12/1989,United Airlines,USA,9887,234.408,86.986,12251,451.504,9.19,1989,12,A262
1/1/1990,Aerolineas Argentinas,Argentina,1954,5.45,0.648,1770,6.185,1.387,1990,1,A007
1/1/1990,Air China,China,1643,5.405,0,610,5.266,0,1990,1,A020
1/1/1990,Air India,India,2437,99.525,0.467,1994,17.974,0,1990,1,A036
1/1/1990,Air India,Singapore,728,12.292,0,705,4.467,0,1990,1,A036
1/1/1990,Air New Zealand,New Zealand,38555,1105.2,38.223,35634,997.577,24.307,1990,1,A042
1/1/1990,Alitalia,India,256,4.682,0.008,127,0.718,0.416,1990,1,A059
1/1/1990,Alitalia,Italy,2150,140.749,7.944,1675,47.64,1.718,1990,1,A059
1/1/1990,Alitalia,Singapore,537,16.247,1.759,489,86.39,0,1990,1,A059
1/1/1990,Alitalia,Thailand,0,0,0,0,2.032,0,1990,1,A059
1/1/1990,All Nippon Airways,Japan,5260,117.2,4.134,5076,165.153,0.024,1990,1,A061
1/1/1990,British Airways,Bahrain,245,0,0,62,17.7,0,1990,1,A135
1/1/1990,British Airways,Malaysia,543,17.8,0,411,22.1,0,1990,1,A135
1/1/1990,British Airways,New Zealand,1755,43.4,1.1,1576,13.4,1.5,1990,1,A135
1/1/1990,British Airways,Singapore,3671,63.2,0.7,2854,147.5,0,1990,1,A135
1/1/1990,British Airways,Thailand,1657,33.6,0,1551,60.4,0,1990,1,A135
1/1/1990,British Airways,UK,7989,283.4,96.8,7630,179.1,13.6,1990,1,A135
1/1/1990,British Airways,United Arab Emirates,117,0.2,0,43,48.4,0,1990,1,A135
1/1/1990,Garuda Indonesia,Indonesia,12414,309.332,2.177,10368,256.168,2.338,1990,1,A121
1/1/1990,Hawaiian Airlines,American Samoa,1042,1.2,0,657,6.874,0.097,1990,1,A134
1/1/1990,Japan Airlines,Japan,14878,305.923,28.326,14448,674.478,2.562,1990,1,A147
1/1/1990,Malaysia Airlines,Malaysia,9554,288.07,22.068,8974,330.625,0.841,1990,1,A186
1/1/1990,Philippine Airlines,Philippines,4724,153.252,6.059,3277,249.468,1.028,1990,1,A199
1/1/1990,Qantas Airways,Argentina,189,0,0,126,0,0,1990,1,A201
1/1/1990,Qantas Airways,Bahrain,75,1.552,0.182,185,22.909,2.141,1990,1,A201
1/1/1990,Qantas Airways,Canada,1194,82.911,2.211,1028,14.362,7.205,1990,1,A201
1/1/1990,Qantas Airways,Fiji,4219,9.339,0.466,3989,51.162,6.075,1990,1,A201
1/1/1990,Qantas Airways,Germany,3681,315.864,13.518,3379,54.333,34.135,1990,1,A201
1/1/1990,Qantas Airways,Greece,585,2.363,0.605,395,1.24,2.197,1990,1,A201
1/1/1990,Qantas Airways,Hong Kong,14994,346.234,1.22,8869,639.003,15.607,1990,1,A201
1/1/1990,Qantas Airways,India,44,16.898,0,312,0.339,0.323,1990,1,A201
1/1/1990,Qantas Airways,Indonesia,9824,158.667,1.392,8579,7.95,1.165,1990,1,A201
1/1/1990,Qantas Airways,Italy,1767,34.946,0.861,1291,4.809,2.503,1990,1,A201
1/1/1990,Qantas Airways,Japan,18308,362.225,24.617,18960,1061.562,40.491,1990,1,A201
1/1/1990,Qantas Airways,Malaysia,1183,26.54,0,1340,8.761,0.974,1990,1,A201
1/1/1990,Qantas Airways,Netherlands,232,6.239,0.034,410,1.089,1.231,1990,1,A201
1/1/1990,Qantas Airways,New Caledonia,1940,5.138,0.446,1292,57.84,1.843,1990,1,A201
1/1/1990,Qantas Airways,New Zealand,33993,1048.09,9.667,33582,612.658,71.147,1990,1,A201
1/1/1990,Qantas Airways,Papua New Guinea,3489,17.399,2.795,2949,108.524,14.835,1990,1,A201
1/1/1990,Qantas Airways,Philippines,3436,25.418,0.898,1837,62.84,3.266,1990,1,A201
1/1/1990,Qantas Airways,Singapore,28170,359.624,10.114,21879,997.476,10.944,1990,1,A201
1/1/1990,Qantas Airways,Solomon Islands,423,0,0,441,0,0,1990,1,A201
1/1/1990,Qantas Airways,Tahiti,1348,1.508,0.139,1254,58.183,0.486,1990,1,A201
1/1/1990,Qantas Airways,Thailand,7526,82.39,5.443,6606,46.066,7.599,1990,1,A201
1/1/1990,Qantas Airways,UK,13329,297.59,8.034,12125,87.69,70.778,1990,1,A201
1/1/1990,Qantas Airways,USA,17383,944.053,0.13,13211,410.242,31.008,1990,1,A201
1/1/1990,Qantas Airways,Zimbabwe,2921,37.87,0,2618,20.037,1.798,1990,1,A201
1/1/1990,Singapore Airlines,New Zealand,0,0,0,0,121.811,0,1990,1,A225
1/1/1990,Singapore Airlines,Singapore,28752,992.84,101.005,23546,1631.454,15.296,1990,1,A225
1/1/1990,United Airlines,New Zealand,6246,97.52,0,7119,177.986,1.772,1990,1,A262
1/1/1990,United Airlines,USA,15158,105.163,60.831,11239,325.826,4.576,1990,1,A262
1/2/1990,Aerolineas Argentinas,Argentina,1684,8.611,0.37,1704,31.235,1.342,1990,2,A007
1/2/1990,Air China,China,757,12.428,0,868,7.553,0,1990,2,A020
1/2/1990,Air India,India,1963,126.527,0.422,1384,31.09,0,1990,2,A036
1/2/1990,Air India,Singapore,724,5.238,0,539,35.515,0,1990,2,A036
1/2/1990,Air New Zealand,New Zealand,32922,1740.727,39.11,29557,1274.191,27.986,1990,2,A042
1/2/1990,Alitalia,India,197,4.292,0.001,127,0.644,0.48,1990,2,A059
1/2/1990,Alitalia,Italy,1565,163.061,7.186,1395,44.629,1.744,1990,2,A059
1/2/1990,Alitalia,Singapore,1210,35.149,1.376,356,144.58,0,1990,2,A059
1/2/1990,Alitalia,Thailand,0,0,0,0,0.291,0,1990,2,A059
1/2/1990,All Nippon Airways,Japan,4576,120.386,4.354,4585,198.223,0.055,1990,2,A061
1/2/1990,American Airlines,USA,1932,51.395,3.005,1724,15.348,1.938,1990,2,A065
1/2/1990,British Airways,Bahrain,240,0.2,0,22,8.7,0,1990,2,A135
1/2/1990,British Airways,Malaysia,607,8.9,0,299,39.2,0,1990,2,A135
1/2/1990,British Airways,New Zealand,1609,90.9,1.4,1400,23,1.6,1990,2,A135
1/2/1990,British Airways,Singapore,3223,42.8,0.7,2174,242.1,0.1,1990,2,A135
1/2/1990,British Airways,Thailand,1677,32.6,0,1331,37.2,0.1,1990,2,A135
1/2/1990,British Airways,UK,7176,257.9,97.2,5946,207.4,13.7,1990,2,A135
1/2/1990,British Airways,United Arab Emirates,64,0,0,37,38.5,0,1990,2,A135
1/2/1990,Garuda Indonesia,Indonesia,9534,305.353,1.378,7468,241.517,1.35,1990,2,A121
1/2/1990,Hawaiian Airlines,American Samoa,323,0.148,0.021,245,5.318,0.046,1990,2,A134
1/2/1990,Japan Airlines,Japan,13789,329.951,27.243,12633,648.694,1.368,1990,2,A147
1/2/1990,Malaysia Airlines,Malaysia,9218,265.351,31.908,6043,349.875,0.738,1990,2,A186
1/2/1990,Philippine Airlines,Philippines,4026,170.657,5.4,3348,190.434,1.437,1990,2,A199
1/2/1990,Qantas Airways,Argentina,170,0,0,71,0,0,1990,2,A201
1/2/1990,Qantas Airways,Bahrain,84,1.729,0.138,174,17.558,2.519,1990,2,A201
1/2/1990,Qantas Airways,Canada,976,48.313,2.185,767,10.545,7.043,1990,2,A201
1/2/1990,Qantas Airways,Fiji,2920,20.213,0.342,3034,62.508,5.704,1990,2,A201
1/2/1990,Qantas Airways,Germany,2779,408.393,12.905,2131,91.008,32.769,1990,2,A201
1/2/1990,Qantas Airways,Greece,554,14.163,0.528,357,3.88,3.075,1990,2,A201
1/2/1990,Qantas Airways,Hong Kong,11932,314.207,0.801,9980,654.777,14.335,1990,2,A201
1/2/1990,Qantas Airways,India,33,16.687,0,173,0.095,0.391,1990,2,A201
1/2/1990,Qantas Airways,Indonesia,7244,150.783,1.399,5301,32.483,0.912,1990,2,A201
1/2/1990,Qantas Airways,Italy,890,46.058,0.926,908,1.623,2.952,1990,2,A201
1/2/1990,Qantas Airways,Japan,17849,511.713,26.367,15867,1153.76,42.971,1990,2,A201
1/2/1990,Qantas Airways,Malaysia,1633,27.337,0,777,38.52,0.883,1990,2,A201
1/2/1990,Qantas Airways,Netherlands,431,3.798,0.038,227,2.783,1.192,1990,2,A201
1/2/1990,Qantas Airways,New Caledonia,1071,0.798,0.497,1777,83.844,1.457,1990,2,A201
1/2/1990,Qantas Airways,New Zealand,26748,1358.316,9.609,26853,828.436,70.45,1990,2,A201
1/2/1990,Qantas Airways,Papua New Guinea,2280,19.771,2.788,2714,121.363,18.149,1990,2,A201
1/2/1990,Qantas Airways,Philippines,2271,56.951,0.318,1341,44.28,2.421,1990,2,A201
1/2/1990,Qantas Airways,Singapore,25331,458.92,9.201,16570,1121.931,9.789,1990,2,A201
1/2/1990,Qantas Airways,Solomon Islands,264,0,0,379,0,0,1990,2,A201
1/2/1990,Qantas Airways,Tahiti,1321,0.447,0.138,1023,42.504,0.375,1990,2,A201
1/2/1990,Qantas Airways,Thailand,7111,122.107,5.092,5017,75.334,5.603,1990,2,A201
1/2/1990,Qantas Airways,UK,9937,331.957,6.516,7854,108.717,64.232,1990,2,A201
1/2/1990,Qantas Airways,USA,11371,1051.036,0.79,11657,531.056,30.617,1990,2,A201
1/2/1990,Qantas Airways,Zimbabwe,2566,41.488,0,1806,20.824,1.728,1990,2,A201
1/2/1990,Singapore Airlines,New Zealand,0,0,0,0,116.74,0,1990,2,A225
1/2/1990,Singapore Airlines,Singapore,24830,1099.288,87.606,18792,1743.253,11.628,1990,2,A225
1/2/1990,United Airlines,New Zealand,4666,170.522,0.082,4719,188.698,0,1990,2,A262
1/2/1990,United Airlines,USA,10642,139.817,64.41,9989,313.222,3.2,1990,2,A262
1/3/1990,Aerolineas Argentinas,Argentina,1172,6.41,0.343,1440,8.723,0.905,1990,3,A007
1/3/1990,Air China,China,622,16.294,0,709,8.396,0,1990,3,A020
1/3/1990,Air India,India,1849,152.717,0.43,1597,25.581,0,1990,3,A036
1/3/1990,Air India,Singapore,484,5.369,0,558,31.807,0,1990,3,A036
1/3/1990,Air New Zealand,New Zealand,36532,1353.248,52.783,34418,1551.537,36.57,1990,3,A042
1/3/1990,Alitalia,India,219,7.001,0.066,220,1.065,0.52,1990,3,A059
1/3/1990,Alitalia,Italy,1325,202.503,9.229,1714,85.075,4,1990,3,A059
1/3/1990,Alitalia,Singapore,436,34.671,2.007,447,174.141,0,1990,3,A059
1/3/1990,Alitalia,Thailand,0,0,0,0,6.41,0,1990,3,A059
1/3/1990,All Nippon Airways,Japan,4608,125.625,5.308,5580,462.479,0.02,1990,3,A061
1/3/1990,American Airlines,USA,2566,66.114,6.149,2567,49.99,0,1990,3,A065
1/3/1990,British Airways,Bahrain,225,0.6,0,33,6.2,0,1990,3,A135
1/3/1990,British Airways,Malaysia,413,0,0,476,86.2,0,1990,3,A135
1/3/1990,British Airways,Netherlands,0,0,0,201,1.1,0.3,1990,3,A135
1/3/1990,British Airways,New Zealand,1817,60.8,1.4,1180,15,2,1990,3,A135
1/3/1990,British Airways,Singapore,2537,75.6,0.5,2768,235.4,0.2,1990,3,A135
1/3/1990,British Airways,Thailand,1725,41.5,0.1,1708,33.4,0,1990,3,A135
1/3/1990,British Airways,UK,5539,315.7,111.1,8011,159.5,12.4,1990,3,A135
1/3/1990,British Airways,United Arab Emirates,64,0,0,35,39.8,0,1990,3,A135
1/3/1990,Garuda Indonesia,Indonesia,10233,259.299,3.48,8218,364.621,1.672,1990,3,A121
1/3/1990,Hawaiian Airlines,American Samoa,412,0.843,0.028,296,0,0,1990,3,A134
1/3/1990,Japan Airlines,Japan,14325,340.846,61.519,14707,684.673,2.152,1990,3,A147
1/3/1990,Malaysia Airlines,Malaysia,7643,350.912,30.361,9603,491.943,1.631,1990,3,A186
1/3/1990,Philippine Airlines,Philippines,4256,221.969,4.903,3198,151.502,1.848,1990,3,A199
1/3/1990,Qantas Airways,Argentina,138,0,0,84,0,0,1990,3,A201
1/3/1990,Qantas Airways,Bahrain,195,1.172,0.172,221,18.486,2.875,1990,3,A201
1/3/1990,Qantas Airways,Canada,1025,62.968,1.945,1200,11.064,7.691,1990,3,A201
1/3/1990,Qantas Airways,Fiji,3180,19.511,0.568,4027,88.097,6.957,1990,3,A201
1/3/1990,Qantas Airways,Germany,2115,453.327,13.891,2791,149.769,39.086,1990,3,A201
1/3/1990,Qantas Airways,Greece,395,3.507,0.532,668,4.556,3.573,1990,3,A201
1/3/1990,Qantas Airways,Hong Kong,9334,401.03,1.967,9367,529.831,17.48,1990,3,A201
1/3/1990,Qantas Airways,India,24,19.368,0,238,0.47,0.396,1990,3,A201
1/3/1990,Qantas Airways,Indonesia,5873,182.245,1.163,6670,35.978,1.1,1990,3,A201
1/3/1990,Qantas Airways,Italy,877,55.172,0.962,917,11.144,2.982,1990,3,A201
1/3/1990,Qantas Airways,Japan,18153,649.711,31.448,20589,1092.343,52.372,1990,3,A201
1/3/1990,Qantas Airways,Malaysia,1402,42.153,0,1247,59.085,1.035,1990,3,A201
1/3/1990,Qantas Airways,Netherlands,173,15.437,0.815,326,3.129,1.11,1990,3,A201
1/3/1990,Qantas Airways,New Caledonia,604,6.278,0.723,668,87.128,2.042,1990,3,A201
1/3/1990,Qantas Airways,New Zealand,29555,1113.843,11.046,28909,899.514,86.124,1990,3,A201
1/3/1990,Qantas Airways,Papua New Guinea,2413,31.337,3.765,2164,152.473,24.205,1990,3,A201
1/3/1990,Qantas Airways,Philippines,2008,59.176,0.264,1626,70.344,2.28,1990,3,A201
1/3/1990,Qantas Airways,Singapore,21876,516.238,10.015,20845,1102.751,11.399,1990,3,A201
1/3/1990,Qantas Airways,Solomon Islands,268,0,0,358,0,0,1990,3,A201
1/3/1990,Qantas Airways,Tahiti,1325,2.008,0.254,1305,94.569,0.499,1990,3,A201
1/3/1990,Qantas Airways,Thailand,5662,105.57,5.572,6372,29.861,6.465,1990,3,A201
1/3/1990,Qantas Airways,UK,7939,399.422,12.105,11364,121.563,72.465,1990,3,A201
1/3/1990,Qantas Airways,USA,12303,1290.916,0.21,15524,705.565,36.224,1990,3,A201
1/3/1990,Qantas Airways,Zimbabwe,1980,48.106,0.029,1953,35.489,1.883,1990,3,A201
1/3/1990,Singapore Airlines,New Zealand,0,0,0,0,92.073,0,1990,3,A225
1/3/1990,Singapore Airlines,Singapore,21547,1057.666,96.348,25253,1946.896,15.841,1990,3,A225
1/3/1990,United Airlines,New Zealand,5129,162.632,0,5328,229.17,0,1990,3,A262
1/3/1990,United Airlines,USA,10338,169.285,82.061,12253,354.352,4.796,1990,3,A262
1/4/1990,Aerolineas Argentinas,Argentina,943,1.507,0.33,1133,6.867,0.493,1990,4,A007
1/4/1990,Air China,China,665,13.522,0,566,12.748,0,1990,4,A020
1/4/1990,Air India,India,1032,110.822,0.297,1729,18.566,0,1990,4,A036
1/4/1990,Air India,Singapore,400,8.128,0,597,16.674,0,1990,4,A036
1/4/1990,Air New Zealand,New Zealand,37242,959.221,36.525,36620,1335.101,30.189,1990,4,A042
1/4/1990,Alitalia,India,216,3.005,0.061,102,5.932,0.509,1990,4,A059
1/4/1990,Alitalia,Italy,1083,220.543,7.33,2433,68.306,2.235,1990,4,A059
1/4/1990,Alitalia,Singapore,452,36.642,1.725,552,161.338,0,1990,4,A059
1/4/1990,Alitalia,Thailand,0,0,0,0,11.79,0,1990,4,A059
1/4/1990,All Nippon Airways,Japan,5617,96.676,3.717,4850,164.998,0.012,1990,4,A061
1/4/1990,American Airlines,USA,2672,98.578,2.642,3065,54.824,0,1990,4,A065
1/4/1990,British Airways,Malaysia,424,0.9,0.6,286,59.7,0.1,1990,4,A135
1/4/1990,British Airways,New Zealand,1862,65.4,1.4,1249,20,1.4,1990,4,A135
1/4/1990,British Airways,Singapore,2642,64,0.7,2836,196.2,0,1990,4,A135
1/4/1990,British Airways,Thailand,1420,26.3,0.1,1847,19.3,0,1990,4,A135
1/4/1990,British Airways,UK,6799,288.5,108.2,9216,127.6,15.7,1990,4,A135
1/4/1990,Garuda Indonesia,Indonesia,9678,290.792,2.449,10736,196.847,2.053,1990,4,A121
1/4/1990,Hawaiian Airlines,American Samoa,167,0.019,0.015,277,0,0,1990,4,A134
1/4/1990,Japan Airlines,Japan,11988,260.969,55.531,11866,670.688,3.335,1990,4,A147
1/4/1990,Korean Air,Korea,524,13.046,0.697,451,7.127,0.023,1990,4,A159
1/4/1990,Malaysia Airlines,Malaysia,7485,317.661,13.563,9192,351.058,0.686,1990,4,A186
1/4/1990,Philippine Airlines,Philippines,4140,120.074,4.473,4392,200.395,1.443,1990,4,A199
1/4/1990,Qantas Airways,Argentina,93,0,0,119,0,0,1990,4,A201
1/4/1990,Qantas Airways,Bahrain,55,0.521,0.076,155,20.312,1.243,1990,4,A201
1/4/1990,Qantas Airways,Canada,684,35.984,2.054,1247,11.996,7.635,1990,4,A201
1/4/1990,Qantas Airways,Fiji,3538,14.828,0.491,4572,53.622,6.486,1990,4,A201
1/4/1990,Qantas Airways,Germany,1895,402.962,7.888,2386,179.104,26.26,1990,4,A201
1/4/1990,Qantas Airways,Greece,450,2.069,0,1045,2.367,3.652,1990,4,A201
1/4/1990,Qantas Airways,Hong Kong,11045,305.101,0.808,10005,307.047,13.5,1990,4,A201
1/4/1990,Qantas Airways,India,37,34.752,0.18,247,0.896,0.264,1990,4,A201
1/4/1990,Qantas Airways,Indonesia,7289,215.453,1.155,7396,34.144,1.507,1990,4,A201
1/4/1990,Qantas Airways,Italy,643,58.623,1.157,1508,1.636,3.103,1990,4,A201
